care_site_id,care_site_name,place_of_service_concept_id,location_id,care_site_source_value,place_of_service_source_value
272318,,8940,,568164272, 
272326,,8940,,970774634, 
272334,,8940,,521282210, 
272342,,8940,,643797699, 
272350,,8940,,691286371, 
272358,,8940,,707830344, 
272366,,8940,,351116954, 
272374,,8940,,927180605, 
272382,,8940,,840933320, 
272390,,8940,,650843376, 
272398,,8940,,365053498, 
272406,,8940,,342373787, 
272414,,8940,,526636211, 
272422,,8940,,500805732, 
272430,,8940,,785612037, 
272438,,8940,,500065759, 
272446,,8940,,422284912, 
272454,,8940,,728166550, 
272462,,8940,,228599212, 
272470,,8940,,721199389, 
272478,,8940,,822625066, 
272486,,8940,,751910645, 
272494,,8940,,033737208, 
272502,,8940,,160531879, 
272510,,8940,,590567040, 
272518,,8940,,772996600, 
272526,,8940,,734861479, 
272534,,8940,,029871516, 
272542,,8940,,263422337, 
272550,,8940,,774202426, 
272558,,8940,,810095058, 
272566,,8940,,801702288, 
272574,,8940,,442925550, 
272582,,8940,,554550066, 
272590,,8940,,487938772, 
272598,,8940,,326815843, 
272606,,8940,,456106425, 
272614,,8940,,207348051, 
272622,,8940,,848557337, 
272630,,8940,,755898752, 
272638,,8940,,645134510, 
272646,,8940,,011479273, 
272654,,8940,,800551041, 
272662,,8940,,632994908, 
272670,,8940,,055715892, 
272678,,8940,,338175752, 
272686,,8940,,052606127, 
272694,,8940,,860005079, 
272702,,8940,,016887393, 
272710,,8940,,325032417, 
272718,,8940,,044681815, 
272726,,8940,,687887931, 
272734,,8940,,925583071, 
272742,,8940,,532454111, 
272750,,8940,,358261604, 
272758,,8940,,592397221, 
272766,,8940,,585510600, 
272774,,8940,,227731736, 
272782,,8940,,050707844, 
272790,,8940,,608180920, 
272798,,8940,,055066329, 
272806,,8940,,570868318, 
272814,,8940,,724656644, 
272822,,8940,,294379097, 
272830,,8940,,479600990, 
272838,,8940,,980092297, 
272846,,8940,,892115579, 
272854,,8940,,837966428, 
272862,,8940,,976674681, 
272870,,8940,,634978316, 
272878,,8940,,529868778, 
272886,,8940,,078028363, 
272894,,8940,,678254948, 
272902,,8940,,037612503, 
272910,,8940,,513648786, 
272918,,8940,,806161446, 
272926,,8940,,345413259, 
272934,,8940,,657413203, 
272942,,8940,,068443823, 
272950,,8940,,715703745, 
272958,,8940,,236219677, 
272966,,8756,,6726CQ,Outpatient Facility
272974,,8940,,782751140, 
272982,,8940,,993879641, 
272990,,8940,,849181520, 
272998,,8940,,830434065, 
273006,,8940,,818421645, 
273014,,8940,,583936519, 
273022,,8940,,798060415, 
273030,,8940,,920470133, 
273038,,8940,,725283891, 
273046,,8940,,386587952, 
273054,,8940,,395091284, 
273062,,8940,,564217078, 
273070,,8940,,628693903, 
273078,,8940,,151432183, 
273086,,8940,,346557039, 
273094,,8940,,895313621, 
273102,,8940,,127432999, 
273110,,8940,,909564887, 
273118,,8940,,575151689, 
273126,,8940,,677372070, 
273134,,8940,,545132075, 
273142,,8940,,561000457, 
273150,,8940,,554137701, 
273158,,8940,,841547756, 
273166,,8940,,126976571, 
273174,,8940,,190995350, 
273182,,8940,,747536643, 
273190,,8940,,088937328, 
273198,,8940,,055220628, 
273206,,8940,,391950168, 
273214,,8940,,201618100, 
273222,,8940,,577684315, 
273230,,8940,,943793571, 
273238,,8940,,046188259, 
273246,,8940,,845895221, 
273254,,8940,,013374023, 
273262,,8940,,189922851, 
273270,,8940,,444383286, 
273278,,8940,,293436983, 
273286,,8940,,879869460, 
273294,,8940,,243747237, 
273302,,8940,,206395240, 
273310,,8940,,028414579, 
273318,,8940,,857284081, 
273326,,8940,,828572333, 
273334,,8940,,537996645, 
273342,,8940,,129654854, 
273350,,8940,,344798530, 
273358,,8940,,342210997, 
273366,,8940,,295797533, 
273374,,8940,,157003972, 
273382,,8940,,668552782, 
273390,,8940,,569988739, 
273398,,8940,,688095320, 
273406,,8940,,854160902, 
273414,,8940,,579884414, 
273422,,8940,,219187164, 
273430,,8940,,069512514, 
273438,,8940,,290455291, 
273446,,8940,,885432843, 
273454,,8940,,694980928, 
273462,,8940,,814442140, 
273470,,8940,,480882571, 
273478,,8940,,652472084, 
273486,,8940,,264905388, 
273494,,8940,,752629200, 
273502,,8940,,677478000, 
273510,,8940,,953412093, 
273518,,8940,,828380358, 
273526,,8940,,632550960, 
273534,,8940,,377535247, 
273542,,8940,,484389381, 
273550,,8940,,241189785, 
273558,,8940,,018073168, 
273566,,8940,,827458221, 
273574,,8940,,060347596, 
273582,,8940,,994602915, 
273590,,8940,,258746446, 
273598,,8940,,905760924, 
273606,,8940,,949000401, 
273614,,8940,,425143677, 
273622,,8940,,151912515, 
273630,,8940,,781116259, 
273638,,8940,,351762380, 
273646,,8940,,945614224, 
273654,,8940,,552007502, 
273662,,8940,,807762727, 
273670,,8940,,660507062, 
273678,,8940,,124274877, 
273686,,8940,,682517866, 
273694,,8940,,956679274, 
273702,,8940,,268102799, 
273710,,8940,,267551971, 
273718,,8940,,895618195, 
273726,,8940,,051588969, 
273734,,8940,,946489549, 
273742,,8940,,187818468, 
273750,,8940,,067223044, 
273758,,8940,,211551166, 
273766,,8940,,409205124, 
273774,,8940,,964921866, 
273782,,8940,,699438642, 
273790,,8940,,853894092, 
273798,,8940,,492082263, 
273806,,8940,,889704988, 
273814,,8940,,099781615, 
273822,,8940,,216240538, 
273830,,8940,,042942768, 
273838,,8940,,143314138, 
273846,,8940,,654875246, 
273854,,8940,,703195900, 
273862,,8940,,142487050, 
273870,,8940,,505427239, 
273878,,8940,,541491183, 
273886,,8940,,508909830, 
273894,,8940,,846181086, 
273902,,8940,,941236627, 
273910,,8940,,418913602, 
273918,,8940,,287141816, 
273926,,8940,,163033933, 
273934,,8940,,528120692, 
273942,,8940,,037695464, 
273950,,8940,,977276214, 
273958,,8940,,405967315, 
273966,,8940,,758790709, 
273974,,8940,,484775547, 
273982,,8940,,671113488, 
273990,,8940,,954259778, 
273998,,8940,,852476656, 
274006,,8940,,761019893, 
274014,,8940,,527775914, 
274022,,8940,,899646252, 
274030,,8940,,808904686, 
274038,,8940,,862235182, 
274046,,8940,,380329442, 
274054,,8940,,231179695, 
274062,,8940,,232553179, 
274070,,8940,,716862052, 
274078,,8940,,163655285, 
274086,,8940,,070700372, 
274094,,8756,,6700US,Outpatient Facility
274102,,8940,,247620775, 
274110,,8940,,320753876, 
274118,,8940,,757874576, 
274126,,8940,,445448664, 
274134,,8940,,168373687, 
274142,,8940,,381115765, 
274150,,8940,,695746127, 
274158,,8940,,531430503, 
274166,,8940,,474008603, 
274174,,8940,,321475521, 
274182,,8940,,170900393, 
274190,,8940,,122084555, 
274198,,8940,,926144286, 
274206,,8940,,785253296, 
274214,,8940,,668792476, 
274222,,8940,,486170985, 
274230,,8940,,383514344, 
274238,,8940,,671121439, 
274246,,8940,,741277405, 
274254,,8940,,056361268, 
274262,,8940,,332324538, 
274270,,8940,,021153613, 
274278,,8940,,237318667, 
274286,,8940,,526325966, 
274294,,8940,,863369258, 
274302,,8940,,902113815, 
274310,,8940,,260561108, 
274318,,8940,,209218719, 
274326,,8940,,848843096, 
274334,,8940,,345524512, 
274342,,8940,,360894548, 
274350,,8940,,027632270, 
274358,,8940,,632137261, 
274366,,8940,,697341276, 
274374,,8940,,464715349, 
274382,,8940,,747195099, 
274390,,8940,,484909761, 
274398,,8756,,2813RP,Outpatient Facility
274406,,8940,,356913733, 
274414,,8940,,806380819, 
274422,,8940,,492576313, 
274430,,8940,,140287344, 
274438,,8940,,013364712, 
274446,,8940,,862848182, 
274454,,8940,,632119724, 
274462,,8940,,647139205, 
274470,,8940,,027541035, 
274478,,8940,,071683302, 
274486,,8940,,796570393, 
274494,,8940,,846402069, 
274502,,8940,,374880073, 
274510,,8940,,211786254, 
274518,,8940,,802609710, 
274526,,8940,,790509597, 
274534,,8940,,296067843, 
274542,,8940,,485013819, 
274550,,8940,,228266327, 
274558,,8940,,134678645, 
274566,,8940,,833465685, 
274574,,8940,,925647967, 
274582,,8940,,379812647, 
274590,,8940,,745340555, 
274598,,8940,,691150878, 
274606,,8940,,868606119, 
274614,,8940,,924876350, 
274622,,8940,,541660178, 
274630,,8940,,055062247, 
274638,,8940,,436215314, 
274646,,8940,,447084424, 
274654,,8940,,680013853, 
274662,,8940,,709449663, 
274670,,8940,,928607229, 
274678,,8940,,919141951, 
274686,,8940,,537096083, 
274694,,8940,,851644913, 
274702,,8940,,777156308, 
274710,,8940,,175652643, 
274718,,8940,,676290635, 
274726,,8940,,941859867, 
274734,,8940,,248636314, 
274742,,8940,,218142070, 
274750,,8940,,549312304, 
274758,,8940,,885202271, 
274766,,8940,,354301538, 
274774,,8940,,328028813, 
274782,,8940,,508844864, 
274790,,8940,,285261581, 
274798,,8940,,700007441, 
274806,,8940,,893491633, 
274814,,8940,,316424153, 
274822,,8940,,326025863, 
274830,,8940,,886902827, 
274838,,8940,,615218971, 
274846,,8940,,962136803, 
274854,,8940,,692494360, 
274862,,8940,,378928669, 
274870,,8940,,250737394, 
274878,,8940,,881772852, 
274886,,8940,,324341677, 
274894,,8940,,829442089, 
274902,,8940,,348034422, 
274910,,8940,,890949207, 
274918,,8940,,231688761, 
274926,,8940,,821846920, 
274934,,8940,,076988937, 
274942,,8940,,557305886, 
274950,,8940,,641860201, 
274958,,8940,,831671273, 
274966,,8940,,359286713, 
274974,,8940,,313439883, 
274982,,8940,,140281649, 
274990,,8940,,756913044, 
274998,,8940,,857891504, 
275006,,8940,,922953247, 
275014,,8940,,042758002, 
275022,,8940,,700148149, 
275030,,8940,,759886302, 
275038,,8940,,025971030, 
275046,,8940,,752527227, 
275054,,8940,,651170771, 
275062,,8940,,212803416, 
275070,,8940,,238522025, 
275078,,8940,,220739600, 
275086,,8940,,479224258, 
275094,,8940,,106351742, 
275102,,8940,,709085531, 
275110,,8940,,758844415, 
275118,,8940,,905024436, 
275126,,8940,,198652241, 
275134,,8940,,079704294, 
275142,,8940,,452322548, 
275150,,8940,,549974714, 
275158,,8940,,370062916, 
275166,,8940,,061980673, 
275174,,8940,,988080538, 
275182,,8940,,280128860, 
275190,,8940,,321656606, 
275198,,8940,,004304351, 
275206,,8717,,17T0XT,Inpatient Facility
275214,,8940,,500803900, 
275222,,8940,,748486675, 
275230,,8940,,626533252, 
275238,,8940,,739185897, 
275246,,8940,,467475808, 
275254,,8940,,627310472, 
275262,,8940,,425191451, 
275270,,8940,,578138791, 
275278,,8940,,464239092, 
275286,,8940,,255315846, 
275294,,8940,,997762544, 
275302,,8940,,227172648, 
275310,,8940,,958835827, 
275318,,8940,,881276247, 
275326,,8940,,903629679, 
275334,,8940,,852691855, 
275342,,8940,,392572259, 
275350,,8940,,918992442, 
275358,,8940,,912920752, 
275366,,8940,,052597870, 
275374,,8940,,113793878, 
275382,,8940,,628045880, 
275390,,8940,,162160739, 
275398,,8940,,305354283, 
275406,,8940,,360930565, 
275414,,8940,,926959946, 
275422,,8940,,428900971, 
275430,,8940,,678148292, 
275438,,8940,,486025486, 
275446,,8940,,858917474, 
275454,,8940,,263948217, 
275462,,8940,,490549499, 
275470,,8940,,028462829, 
275478,,8940,,503995099, 
275486,,8940,,551747349, 
275494,,8940,,243738522, 
275502,,8940,,942190750, 
275510,,8940,,750290783, 
275518,,8940,,934497117, 
275526,,8940,,135233063, 
275534,,8940,,077428642, 
275542,,8940,,430254013, 
275550,,8940,,827831449, 
275558,,8940,,373903506, 
275566,,8756,,2413SM,Outpatient Facility
275574,,8940,,970109127, 
275582,,8940,,447100437, 
275590,,8940,,009979777, 
275598,,8940,,208048112, 
275606,,8940,,957956014, 
275614,,8940,,473040889, 
275622,,8940,,702276486, 
275630,,8940,,699667956, 
275638,,8940,,436206460, 
275646,,8940,,266585458, 
275654,,8940,,057751246, 
275662,,8940,,857171795, 
275670,,8940,,066558069, 
275678,,8940,,373274867, 
275686,,8940,,323100589, 
275694,,8940,,104926955, 
275702,,8940,,795170196, 
275710,,8940,,399667652, 
275718,,8940,,458659968, 
275726,,8940,,240224613, 
275734,,8940,,802768503, 
275742,,8940,,156531015, 
275750,,8940,,539242759, 
275758,,8940,,809294857, 
275766,,8940,,269059095, 
275774,,8940,,110215461, 
275782,,8940,,485816527, 
275790,,8940,,558439892, 
275798,,8940,,662457340, 
275806,,8940,,596336582, 
275814,,8940,,945251926, 
275822,,8940,,317622374, 
275830,,8940,,710701793, 
275838,,8940,,633593403, 
275846,,8940,,518718965, 
275854,,8940,,439348001, 
275862,,8940,,925814562, 
275870,,8940,,513955738, 
275878,,8940,,779905608, 
275886,,8940,,494143819, 
275894,,8940,,943864951, 
275902,,8940,,191767005, 
275910,,8940,,472456247, 
275918,,8940,,236167294, 
275926,,8940,,004120618, 
275934,,8940,,609386502, 
275942,,8940,,268782012, 
275950,,8940,,062542990, 
275958,,8940,,501915274, 
275966,,8940,,111152657, 
275974,,8940,,039259272, 
275982,,8940,,150207589, 
275990,,8940,,363864880, 
275998,,8940,,223840731, 
276006,,8940,,906379337, 
276014,,8940,,986679986, 
276022,,8940,,211409334, 
276030,,8940,,942640328, 
276038,,8940,,150994524, 
276046,,8940,,151666387, 
276054,,8940,,393484926, 
276062,,8940,,731190158, 
276070,,8940,,609694008, 
276078,,8940,,101812987, 
276086,,8940,,028607943, 
276094,,8940,,292172566, 
276102,,8940,,323997462, 
276110,,8940,,285090402, 
276118,,8940,,166861252, 
276126,,8940,,374784186, 
276134,,8940,,294267010, 
276142,,8940,,493331646, 
276150,,8940,,610136933, 
276158,,8940,,354211826, 
276166,,8940,,866613366, 
276174,,8940,,486388932, 
276182,,8940,,979387117, 
276190,,8940,,522081210, 
276198,,8940,,399799253, 
276206,,8940,,023632552, 
276214,,8940,,161987432, 
276222,,8940,,654490986, 
276230,,8940,,149102892, 
276238,,8940,,593368102, 
276246,,8940,,701154017, 
276254,,8940,,627083276, 
276262,,8940,,597176992, 
276270,,8940,,030331442, 
276278,,8940,,471694027, 
276286,,8940,,053043563, 
276294,,8940,,132549830, 
276302,,8940,,158544995, 
276310,,8940,,977383702, 
276318,,8940,,667625235, 
276326,,8940,,783261516, 
276334,,8940,,563490642, 
276342,,8940,,705345709, 
276350,,8940,,974341149, 
276358,,8940,,194315953, 
276366,,8940,,782529740, 
276374,,8940,,631451728, 
276382,,8940,,648643188, 
276390,,8940,,125602799, 
276398,,8940,,168571034, 
276406,,8940,,763874339, 
276414,,8940,,258074181, 
276422,,8940,,043979251, 
276430,,8940,,686384532, 
276438,,8940,,186778884, 
276446,,8940,,548950541, 
276454,,8940,,486949035, 
276462,,8940,,389266528, 
276470,,8940,,383942806, 
276478,,8940,,122014349, 
276486,,8940,,574908427, 
276494,,8940,,227694166, 
276502,,8940,,961208520, 
276510,,8940,,798176735, 
276518,,8940,,380764565, 
276526,,8940,,977680478, 
276534,,8940,,758612576, 
276542,,8940,,058096159, 
276550,,8940,,193986212, 
276558,,8940,,052593769, 
276566,,8940,,961099527, 
276574,,8940,,073416321, 
276582,,8940,,863073912, 
276590,,8940,,974645378, 
276598,,8940,,362343821, 
276606,,8940,,465496914, 
276614,,8940,,690706495, 
276622,,8940,,535896879, 
276630,,8940,,058936144, 
276638,,8940,,189311777, 
276646,,8940,,670518690, 
276654,,8940,,633557420, 
276662,,8940,,768541147, 
276670,,8940,,515381757, 
276678,,8940,,019807633, 
276686,,8940,,083509352, 
276694,,8940,,717578472, 
276702,,8940,,518689907, 
276710,,8940,,754976052, 
276718,,8940,,368224387, 
276726,,8940,,772082470, 
276734,,8940,,727612846, 
276742,,8940,,152531867, 
276750,,8940,,206006615, 
276758,,8940,,790350782, 
276766,,8940,,318394554, 
276774,,8940,,747627695, 
276782,,8940,,027423197, 
276790,,8940,,398527713, 
276798,,8940,,886399574, 
276806,,8940,,816166952, 
276814,,8940,,730934989, 
276822,,8940,,917276868, 
276830,,8940,,757524477, 
276838,,8940,,581448603, 
276846,,8940,,903479587, 
276854,,8940,,151980603, 
276862,,8940,,115020398, 
276870,,8940,,503664141, 
276878,,8940,,076118644, 
276886,,8940,,901404200, 
276894,,8940,,716918515, 
276902,,8940,,334574947, 
276910,,8940,,736814806, 
276918,,8940,,173207630, 
276926,,8940,,307719527, 
276934,,8940,,628813810, 
276942,,8940,,641900521, 
276950,,8940,,164758675, 
276958,,8940,,658254448, 
276966,,8940,,777296958, 
276974,,8940,,733350328, 
276982,,8940,,268795226, 
276990,,8940,,811553323, 
276998,,8940,,746674405, 
277006,,8940,,111369939, 
277014,,8940,,758566169, 
277022,,8940,,634065809, 
277030,,8940,,642567584, 
277038,,8940,,437609157, 
277046,,8940,,550522120, 
277054,,8940,,472139533, 
277062,,8940,,515224423, 
277070,,8940,,734180674, 
277078,,8940,,015728091, 
277086,,8940,,726013697, 
277094,,8940,,351649619, 
277102,,8940,,650406499, 
277110,,8940,,848138990, 
277118,,8940,,632834108, 
277126,,8940,,246925285, 
277134,,8940,,317936530, 
277142,,8940,,790096188, 
277150,,8940,,803640398, 
277158,,8940,,874737612, 
277166,,8940,,785972123, 
277174,,8940,,844321420, 
277182,,8940,,662819947, 
277190,,8940,,328644168, 
277198,,8940,,970576866, 
277206,,8940,,554774637, 
277214,,8940,,782408968, 
277222,,8940,,642635947, 
277230,,8940,,358782247, 
277238,,8940,,442671600, 
277246,,8940,,340606747, 
277254,,8940,,157602670, 
277262,,8940,,666497843, 
277270,,8940,,360238333, 
277278,,8940,,677886421, 
277286,,8940,,594986939, 
277294,,8940,,560272627, 
277302,,8940,,333486532, 
277310,,8940,,667697962, 
277318,,8940,,684972247, 
277326,,8940,,557838209, 
277334,,8940,,620382609, 
277342,,8940,,852890348, 
277350,,8940,,900670115, 
277358,,8940,,413178447, 
277366,,8940,,194862378, 
277374,,8940,,017535878, 
277382,,8940,,949293117, 
277390,,8940,,069130808, 
277398,,8940,,691824230, 
277406,,8940,,008882221, 
277414,,8940,,977264767, 
277422,,8940,,618691143, 
277430,,8940,,967857424, 
277438,,8940,,536302197, 
277446,,8940,,579867967, 
277454,,8940,,001083865, 
277462,,8940,,178316715, 
277470,,8940,,422259044, 
277478,,8940,,524458713, 
277486,,8940,,581772024, 
277494,,8940,,844983801, 
277502,,8940,,218842651, 
277510,,8940,,139476980, 
277518,,8940,,118857540, 
277526,,8940,,220814114, 
277534,,8940,,129301395, 
277542,,8940,,709556318, 
277550,,8940,,884228395, 
277558,,8940,,426577115, 
277566,,8940,,882173983, 
277574,,8940,,600012240, 
277582,,8940,,857290890, 
277590,,8940,,577977715, 
277598,,8940,,825370145, 
277606,,8940,,662702102, 
277614,,8940,,608848557, 
277622,,8940,,176622564, 
277630,,8940,,801750391, 
277638,,8940,,020506499, 
277646,,8940,,106193415, 
277654,,8940,,043681818, 
277662,,8940,,270859575, 
277670,,8940,,161382521, 
277678,,8940,,425520627, 
277686,,8940,,936009963, 
277694,,8940,,221602671, 
277702,,8940,,255730945, 
277710,,8940,,830993751, 
277718,,8940,,826386855, 
277726,,8940,,933928600, 
277734,,8940,,066620630, 
277742,,8940,,566603813, 
277750,,8940,,359834683, 
277758,,8940,,567581926, 
277766,,8940,,925277466, 
277774,,8940,,803475394, 
277782,,8940,,921250892, 
277790,,8940,,734124686, 
277798,,8940,,727992961, 
277806,,8940,,869597866, 
277814,,8940,,209843147, 
277822,,8940,,030497609, 
277830,,8940,,432896483, 
277838,,8940,,957347818, 
277846,,8940,,234193384, 
277854,,8940,,352310370, 
277862,,8940,,343232869, 
277870,,8940,,160482738, 
277878,,8940,,301874048, 
277886,,8940,,191668876, 
277894,,8940,,632472315, 
277902,,8940,,164736687, 
277910,,8940,,142416892, 
277918,,8940,,743136504, 
277926,,8940,,453187399, 
277934,,8940,,812411008, 
277942,,8940,,264341148, 
277950,,8940,,903028892, 
277958,,8940,,857610757, 
277966,,8940,,733608738, 
277974,,8940,,989499108, 
277982,,8940,,558537170, 
277990,,8940,,833743345, 
277998,,8940,,138615665, 
278006,,8940,,237811403, 
278014,,8940,,348431024, 
278022,,8940,,455659901, 
278030,,8940,,887268960, 
278038,,8940,,435841875, 
278046,,8940,,174541368, 
278054,,8940,,562847587, 
278062,,8940,,611069326, 
278070,,8940,,592958097, 
278078,,8940,,143912590, 
278086,,8940,,140641272, 
278094,,8940,,495115837, 
278102,,8940,,857422708, 
278110,,8940,,352508149, 
278118,,8940,,074649482, 
278126,,8940,,034673384, 
278134,,8940,,249534121, 
278142,,8940,,137258642, 
278150,,8940,,821245549, 
278158,,8940,,213033149, 
278166,,8940,,466311653, 
